Country;B2;q22c_rec;TSC_682;q1_rec;q3_rec;q31_rec;q25_rec;q27_rec;b14_rec;b20_rec;b1_rec;b2_rec
3;20;1;1;2;1;3;4;2;2;2;2;1
3;60;4;2;1;9;9;99;99;2;2;1;3
3;46;3;4;2;1;6;99;4;2;4;1;3
3;61;2;2;2;2;1;5;2;3;4;1;3
3;43;1;1;3;1;3;6;2;1;4;1;2
3;37;2;2;3;1;4;3;2;3;4;1;2
3;58;4;2;3;1;9;99;99;2;1;2;3
3;33;4;2;2;1;9;99;5;2;4;1;2
3;42;1;1;2;1;2;3;2;1;3;2;2
3;25;1;1;3;1;4;2;2;2;1;2;1
3;66;1;1;3;1;1;4;2;2;3;1;4
3;42;4;1;1;2;9;6;2;9;4;1;2
3;55;1;3;3;1;6;6;1;3;4;1;3
3;49;1;3;1;1;4;6;2;1;1;2;3
3;69;3;4;2;1;1;6;2;3;4;1;4
3;42;1;1;3;1;9;5;2;1;4;2;2
3;45;3;4;2;1;6;5;2;1;3;2;3
3;53;1;1;3;1;4;2;3;1;2;2;3
3;49;1;3;2;1;4;5;2;3;3;1;3
3;31;1;1;2;1;2;3;4;2;1;1;2
3;48;4;2;1;2;9;1;5;1;1;2;3
3;44;4;1;3;1;6;6;2;3;3;1;2
3;36;2;2;3;1;2;2;2;3;2;1;2
3;69;1;1;1;1;4;6;2;3;4;1;4
3;25;1;2;2;1;2;3;2;3;3;1;1
3;54;1;3;3;2;6;6;2;1;4;1;3
3;55;4;2;1;9;9;1;99;9;1;1;3
3;44;1;3;2;2;2;6;5;1;4;2;2
3;52;1;1;1;1;1;99;2;2;1;1;3
3;24;3;4;2;1;2;99;2;2;1;1;1
3;43;1;1;2;1;4;4;3;2;4;1;2
3;43;1;1;1;1;3;3;3;3;1;1;2
3;31;2;2;3;1;2;3;2;1;4;2;2
3;56;1;1;2;1;6;4;2;2;4;1;3
3;52;1;1;3;1;3;4;3;3;4;2;3
3;49;1;1;3;1;6;6;2;2;4;2;3
3;41;1;1;2;1;1;2;1;2;3;1;2
3;62;3;4;2;1;6;6;2;3;1;1;3
3;60;4;2;9;2;9;99;99;1;1;2;3
3;53;1;3;3;1;1;6;2;2;3;1;3
3;29;2;1;3;1;6;3;2;3;3;1;2
3;56;2;2;2;1;3;5;3;3;1;1;3
3;23;1;1;2;1;2;2;2;3;4;1;1
3;62;1;1;3;1;1;99;2;2;3;2;3
3;34;1;1;1;2;6;99;4;1;3;2;2
3;55;1;1;3;1;6;5;2;3;4;2;3
3;65;1;3;3;1;3;6;2;2;4;1;4
3;48;1;1;2;2;4;4;2;2;2;1;3
3;26;1;1;3;1;4;6;3;3;1;1;2
3;32;1;1;3;1;2;3;3;3;1;1;2
3;37;1;1;3;1;2;3;3;2;3;1;2
3;36;2;1;1;1;2;6;2;1;3;1;2
3;44;1;1;3;1;4;3;2;3;1;2;2
3;53;1;1;3;1;1;3;1;1;4;1;3
3;63;2;2;3;1;6;2;4;1;3;2;3
3;59;1;1;2;1;6;5;2;2;2;2;3
3;67;3;4;2;1;9;99;99;3;1;2;4
3;23;4;2;3;1;1;99;2;3;1;2;1
3;36;2;2;2;1;3;1;2;3;2;1;2
3;67;3;4;3;1;2;99;2;3;1;2;4
3;38;1;1;3;1;4;3;3;3;1;1;2
3;45;1;1;1;1;9;4;2;3;1;2;3
3;64;4;2;2;1;9;99;99;9;1;2;3
3;43;2;2;2;2;9;3;99;1;2;1;2
3;52;1;3;3;1;2;6;2;1;1;2;3
3;24;1;3;3;1;6;6;2;1;4;2;1
3;29;1;3;3;1;3;6;2;3;2;2;2
3;35;2;1;3;2;1;2;2;2;3;2;2
3;49;3;1;2;1;2;2;3;3;3;1;3
3;67;3;4;3;1;2;99;2;3;4;2;4
3;30;3;4;3;1;6;6;2;3;4;2;2
3;43;2;2;2;2;4;2;3;2;1;1;2
3;23;1;3;3;1;6;6;2;3;1;1;1
3;42;1;3;3;1;6;4;2;3;4;2;2
3;49;2;2;1;2;9;99;99;1;1;1;3
3;68;1;3;3;1;6;99;3;3;1;2;4
3;55;1;1;2;1;4;6;2;1;4;1;3
3;33;1;3;3;1;3;5;2;2;1;1;2
3;51;1;1;3;1;2;5;2;2;3;2;3
3;52;3;4;3;1;6;6;2;3;3;1;3
3;55;1;2;3;1;6;6;2;3;2;2;3
3;40;2;2;3;1;4;3;3;2;1;1;2
3;68;1;1;3;1;6;6;2;2;3;1;4
3;55;1;1;3;1;6;5;2;1;3;2;3
3;36;1;1;3;1;6;5;2;3;1;1;2
3;28;1;1;3;1;4;3;3;2;3;2;2
3;57;4;1;3;1;6;6;2;3;3;1;3
3;40;1;3;2;1;6;5;2;3;4;2;2
3;28;1;3;3;2;2;6;2;2;4;2;2
3;59;1;3;2;1;2;4;2;2;4;2;3
3;33;1;2;3;1;3;99;2;3;1;2;2
3;60;1;2;1;1;9;3;2;9;4;1;3
3;21;1;1;2;1;1;2;2;3;3;2;1
3;55;1;1;2;1;3;3;2;3;2;2;3
3;49;3;4;2;2;2;6;2;2;4;1;3
3;45;1;1;3;1;6;6;2;3;1;1;3
3;26;1;1;2;1;1;6;2;3;1;1;2
3;39;1;1;1;1;6;6;2;1;2;1;2
3;34;4;2;9;9;9;99;99;9;4;1;2
3;37;2;1;2;1;4;4;2;3;3;2;2
3;31;1;3;3;1;2;99;2;2;3;1;2
3;49;1;1;3;2;6;5;2;2;3;1;3
3;45;1;1;2;1;9;99;2;3;2;2;3
3;52;1;3;3;1;4;6;2;3;3;2;3
3;46;1;1;3;1;3;5;2;3;1;1;3
3;60;1;3;3;1;2;5;2;2;3;2;3
3;21;1;1;2;1;6;6;2;3;3;2;1
3;44;1;3;3;1;6;6;2;3;1;2;2
3;54;2;1;2;1;2;4;2;9;3;2;3
3;55;1;1;3;1;6;6;1;2;3;2;3
3;42;1;1;3;1;3;3;2;2;1;1;2
3;45;4;2;2;1;6;99;99;2;2;1;3
3;66;1;1;3;1;1;99;3;3;3;2;4
3;56;2;1;3;1;4;5;2;1;1;2;3
3;38;1;3;3;1;3;6;2;3;2;2;2
3;47;1;1;1;2;9;99;5;2;4;1;3
3;27;1;1;3;1;6;99;2;2;3;1;2
3;39;2;2;3;1;6;2;2;1;3;2;2
3;26;2;2;3;1;2;99;2;3;2;2;2
3;55;1;3;3;1;4;6;4;3;2;2;3
3;61;4;2;3;1;2;99;99;2;3;2;3
3;53;2;2;3;1;4;2;3;3;3;2;3
3;42;1;1;2;1;2;99;2;2;4;1;2
3;59;1;1;3;1;6;5;2;1;3;1;3
3;19;2;2;3;1;3;2;3;3;1;2;1
3;19;2;2;1;1;1;4;3;2;3;2;1
3;58;1;1;3;1;6;4;2;2;4;2;3
3;18;4;2;3;1;2;2;1;9;4;2;1
3;51;1;2;2;1;6;4;2;9;3;2;3
3;23;1;3;3;2;2;5;2;2;3;2;1
3;23;2;1;3;1;4;5;1;2;3;2;1
3;50;1;3;2;1;2;6;2;3;1;2;3
3;39;2;2;2;2;9;1;99;2;1;1;2
3;27;3;4;2;2;4;3;2;2;4;1;2
3;27;1;1;3;1;9;4;2;1;1;2;2
3;44;1;3;1;1;9;99;2;3;2;1;2
3;27;2;1;2;1;6;5;2;2;4;1;2
3;43;3;4;9;1;9;99;99;1;3;1;2
3;59;4;2;1;1;9;99;99;9;1;1;3
3;34;4;2;3;1;6;6;2;2;3;2;2
3;21;1;1;3;1;4;6;2;2;4;2;1
3;23;1;1;3;1;1;6;2;3;1;2;1
3;51;4;2;2;2;9;99;99;1;4;1;3
3;49;3;4;3;1;9;99;99;9;4;2;3
3;43;1;2;3;1;2;5;2;1;3;2;2
3;61;1;1;3;1;9;5;3;2;1;2;3
3;28;1;1;3;2;3;6;2;3;3;2;2
3;53;2;2;2;2;6;99;99;9;4;2;3
3;32;1;1;2;1;1;6;2;3;4;1;2
3;32;3;4;3;1;6;6;1;3;1;2;2
3;51;4;2;2;1;4;99;2;9;4;1;3
3;29;2;1;3;1;1;4;2;1;1;2;2
3;58;1;1;3;1;6;5;2;3;3;2;3
3;63;1;1;2;1;6;6;2;3;1;1;3
3;28;2;2;3;1;2;2;4;3;2;1;2
3;63;1;1;3;1;6;4;2;3;1;2;3
3;25;1;3;1;2;6;6;2;1;3;2;1
3;47;4;2;9;1;9;99;99;2;4;1;3
3;66;1;3;3;1;2;6;2;1;1;1;4
3;47;2;2;1;1;6;4;99;3;3;1;3
3;19;1;2;3;1;4;3;2;2;1;2;1
3;27;1;1;3;1;6;6;2;2;3;2;2
3;43;1;2;2;1;6;4;2;2;4;1;2
3;28;1;1;3;1;9;99;99;1;2;1;2
3;39;4;2;2;9;9;99;99;2;3;1;2
3;49;1;1;2;1;6;99;1;3;3;1;3
3;33;3;4;3;1;6;6;2;3;4;1;2
3;19;1;3;3;2;9;6;2;2;1;2;1
3;20;1;1;3;1;6;5;3;3;4;2;1
3;64;1;3;3;1;6;6;2;3;1;1;3
3;27;2;2;3;1;3;2;2;1;1;1;2
3;26;1;3;3;1;6;6;2;3;1;2;2
3;53;1;1;2;1;1;5;2;3;4;1;3
3;53;1;1;3;1;2;5;2;3;1;2;3
3;60;2;2;2;1;9;5;2;1;2;2;3
3;65;1;3;3;1;6;6;2;1;3;1;4
3;42;4;2;2;1;2;1;2;3;1;2;2
3;18;4;2;3;1;6;99;99;3;3;1;1
3;65;1;3;3;1;6;99;2;3;4;1;4
3;68;1;3;3;1;4;5;2;2;2;1;4
3;31;1;1;3;1;6;5;2;1;4;2;2
3;49;2;1;3;1;6;5;2;3;4;2;3
3;30;1;1;3;1;4;6;2;3;4;1;2
3;48;2;2;1;2;2;3;3;3;4;1;3
3;38;3;4;3;1;6;4;2;1;3;2;2
3;46;1;1;2;2;9;99;3;2;1;1;3
3;21;1;1;3;1;6;5;2;3;1;2;1
3;57;4;2;3;1;6;99;99;3;3;2;3
3;45;1;1;3;1;6;6;3;2;4;1;3
3;35;1;2;3;1;2;2;2;3;1;1;2
3;34;3;4;1;2;9;6;99;2;1;1;2
3;56;2;1;2;2;6;99;2;3;3;1;3
3;55;1;3;3;1;6;6;2;2;4;2;3
3;28;1;1;2;1;3;5;4;2;3;1;2
3;61;1;3;3;1;6;6;2;3;4;1;3
3;62;4;2;2;1;9;99;99;9;1;1;3
3;63;1;1;3;2;2;3;2;1;4;2;3
3;39;1;1;3;1;6;99;2;3;4;1;2
3;43;4;2;3;1;3;4;3;2;1;1;2
3;60;2;2;1;1;6;99;2;2;3;1;3
3;70;1;1;1;1;1;99;2;2;3;1;4
3;24;1;1;2;1;1;6;2;3;1;2;1
3;58;3;4;1;1;1;6;4;1;4;1;3
3;67;2;2;3;1;6;4;2;1;3;1;4
3;57;1;3;3;1;6;6;2;2;3;1;3
3;59;1;1;3;1;2;6;2;9;3;2;3
3;19;1;1;2;1;1;99;2;1;4;2;1
3;50;4;2;2;1;9;99;99;2;3;1;3
3;53;1;1;3;1;6;5;2;2;4;1;3
3;48;4;2;2;1;1;99;2;1;3;2;3
3;35;2;2;3;1;2;5;2;2;3;1;2
3;45;3;4;2;1;6;3;2;3;3;1;3
3;45;3;4;3;1;9;4;2;3;3;2;3
3;45;2;2;1;1;1;5;2;2;3;1;3
3;46;1;1;3;1;4;3;3;1;3;2;3
3;38;2;2;3;1;9;2;2;3;4;2;2
3;35;3;4;3;1;6;6;2;1;2;1;2
3;26;2;2;3;1;6;5;2;2;3;1;2
3;52;1;1;2;1;6;4;2;3;1;1;3
3;39;2;2;2;1;9;2;3;2;4;2;2
3;59;1;1;2;1;3;3;2;2;2;1;3
3;31;1;1;2;1;2;3;2;1;2;2;2
3;39;1;1;3;1;6;6;2;3;4;2;2
3;42;1;3;3;1;9;2;99;3;1;2;2
3;55;1;1;2;1;9;6;2;3;3;1;3
3;48;2;1;3;1;6;5;2;1;1;2;3
3;27;3;4;3;1;6;6;2;1;2;1;2
3;62;4;2;2;1;9;4;99;1;3;2;3
3;37;1;3;2;1;3;99;2;3;3;2;2
3;42;4;2;3;1;3;6;2;3;1;2;2
3;25;1;1;3;1;2;5;3;2;2;2;1
3;44;2;1;3;1;6;3;2;3;1;1;2
3;22;1;1;3;1;6;5;2;3;4;1;1
3;32;2;1;3;1;3;4;3;3;4;2;2
3;36;4;2;2;1;2;99;99;9;4;1;2
3;70;1;1;3;1;6;3;2;2;3;1;4
3;24;1;1;2;1;9;99;2;1;2;2;1
3;27;2;2;2;1;6;1;1;1;1;1;2
3;36;1;3;2;1;6;5;2;2;1;1;2
3;36;1;1;3;1;2;6;2;3;1;1;2
3;63;1;3;1;1;2;6;2;1;4;2;3
3;68;1;1;3;1;6;6;2;1;3;1;4
3;24;1;1;3;1;3;2;4;3;1;1;1
3;36;3;4;9;1;9;99;1;2;3;2;2
3;50;1;3;3;1;6;6;2;3;3;2;3
3;52;1;1;3;1;6;2;2;2;4;1;3
3;53;1;2;2;1;2;5;2;3;2;1;3
3;67;4;1;1;2;9;99;2;1;1;2;4
3;57;2;2;1;9;1;99;99;2;2;2;3
3;29;4;2;2;1;6;4;3;1;2;2;2
3;32;1;3;3;1;6;6;2;3;3;1;2
3;43;3;4;1;1;9;6;4;2;4;1;2
3;44;1;1;3;1;4;99;2;3;4;2;2
3;69;4;2;3;1;3;4;2;1;1;2;4
3;37;1;1;3;1;6;5;2;1;2;1;2
3;49;2;2;1;2;9;1;5;2;3;1;3
3;44;1;1;1;1;1;6;2;1;4;1;2
3;61;1;1;3;1;3;5;2;1;4;2;3
3;57;1;1;3;1;3;3;2;1;4;2;3
3;60;1;3;3;1;3;6;2;3;1;1;3
3;55;2;2;3;1;6;4;2;1;4;2;3
3;39;1;2;3;1;4;3;3;3;4;1;2
3;16;1;1;2;1;9;5;99;2;4;2;1
3;45;2;2;3;2;1;1;4;3;3;1;3
3;54;1;1;1;1;1;99;99;3;2;1;3
3;31;1;2;2;1;4;4;4;1;4;2;2
3;25;1;1;3;1;1;6;2;2;3;1;1
3;43;3;4;2;1;4;99;2;3;2;2;2
3;35;4;1;3;1;6;6;2;1;1;1;2
3;54;1;3;3;1;9;4;2;3;1;1;3
3;67;1;2;2;1;1;5;2;3;2;1;4
3;19;2;2;3;1;1;6;2;2;1;2;1
3;60;2;1;1;1;9;4;2;1;2;1;3
3;46;1;1;3;1;2;4;2;2;2;1;3
3;22;1;1;3;1;1;3;3;9;4;1;1
3;37;1;1;2;1;1;4;99;1;4;1;2
3;61;1;3;3;1;9;6;2;1;3;2;3
3;48;1;3;3;1;2;6;2;1;3;2;3
3;28;3;2;3;1;6;2;2;3;3;2;2
3;23;1;1;2;2;4;3;3;1;3;1;1
3;22;1;2;2;2;9;5;2;2;4;2;1
3;19;2;2;3;2;2;3;2;3;3;2;1
3;33;3;4;1;1;9;99;99;1;4;2;2
3;24;1;1;3;1;4;6;2;1;3;2;1
3;51;1;1;2;1;9;5;2;1;3;2;3
3;59;2;2;3;1;6;99;3;3;3;2;3
3;53;1;1;3;1;6;6;2;1;4;1;3
3;68;1;1;3;1;3;6;2;2;1;1;4
3;60;1;1;3;1;2;4;3;1;1;2;3
3;18;1;1;3;1;1;5;2;9;3;2;1
3;37;2;2;1;1;4;2;4;1;1;1;2
3;40;3;4;3;1;2;99;99;2;4;2;2
3;50;4;2;3;1;6;99;2;2;1;2;3
3;20;2;1;2;1;4;3;4;2;2;1;1
3;36;3;4;3;1;6;6;3;3;1;1;2
3;64;1;3;3;1;6;6;2;1;4;2;3
3;19;2;1;2;2;4;3;2;2;3;2;1
3;23;2;2;1;1;6;2;2;3;3;2;1
3;29;1;1;3;1;4;4;2;3;4;2;2
3;46;2;2;1;2;3;2;2;2;3;1;3
3;24;2;2;3;2;1;2;2;2;3;1;1
3;60;1;1;2;1;6;5;2;3;4;1;3
3;30;1;3;3;1;4;6;1;3;2;1;2
3;43;1;3;2;1;6;5;2;3;1;2;2
3;22;2;1;3;1;6;5;3;1;3;2;1
3;37;1;1;2;1;9;4;2;1;4;1;2
3;61;1;3;3;1;9;1;1;3;2;2;3
3;47;3;4;2;1;6;99;2;1;3;2;3
3;33;1;3;3;1;3;6;2;3;3;2;2
3;38;3;4;3;2;6;4;2;3;4;1;2
3;56;2;1;3;2;9;99;2;1;3;1;3
3;75;3;4;3;1;2;6;2;2;3;1;4
3;73;4;2;1;1;1;99;2;2;1;1;4
3;42;1;1;2;1;1;3;2;3;3;1;2
3;82;4;1;3;1;1;4;3;2;3;2;4
3;29;4;2;9;1;9;99;99;3;2;2;2
3;22;1;1;3;1;4;1;1;1;1;1;1
3;37;2;1;1;1;1;3;2;2;3;1;2
3;43;1;3;2;1;9;99;99;3;4;2;2
3;74;1;1;3;1;6;6;2;3;4;1;4
3;17;4;2;3;1;4;99;2;9;2;2;1
3;29;1;1;3;1;2;3;2;1;3;2;2
3;40;2;1;3;1;1;3;3;3;1;1;2
3;53;1;1;3;1;3;6;2;1;3;2;3
3;19;1;3;3;2;1;6;3;1;1;2;1
3;19;2;1;3;2;4;99;2;3;1;2;1
3;83;4;2;3;9;6;99;3;1;4;2;4
3;17;1;3;3;1;1;6;2;3;3;2;1
3;28;2;2;3;1;1;6;2;3;1;1;2
3;39;1;3;3;1;9;99;99;2;1;2;2
3;74;1;3;2;1;2;4;2;2;3;1;4
3;69;1;3;3;1;9;6;2;3;3;1;4
3;28;1;1;3;1;4;99;3;2;4;1;2
3;76;4;2;3;1;9;99;99;9;4;1;4
3;74;1;3;2;1;2;6;2;3;3;1;4
3;40;3;4;1;1;1;6;2;1;3;1;2
3;56;1;1;3;1;1;5;2;2;4;1;3
3;72;2;2;3;1;3;1;2;2;3;2;4
3;71;1;1;3;1;6;99;2;3;4;2;4
3;18;1;3;3;1;2;6;2;3;3;2;1
3;70;1;1;3;1;4;4;2;3;2;2;4
3;61;3;4;3;1;6;4;2;3;4;1;3
3;43;4;2;9;9;9;99;99;9;1;2;2
3;51;1;3;3;1;6;6;2;1;4;2;3
3;16;1;1;2;1;2;2;2;1;3;1;1
3;31;2;1;3;1;1;4;3;2;4;1;2
3;76;1;1;3;1;2;5;2;2;1;1;4
3;21;2;1;3;1;2;6;2;2;1;2;1
3;57;1;1;3;1;3;6;2;2;1;1;3
3;83;1;1;3;1;6;6;2;2;1;2;4
3;30;1;1;3;1;3;6;2;1;3;2;2
3;78;3;2;3;1;6;4;2;1;3;1;4
3;73;3;4;2;1;6;99;2;1;3;2;4
3;63;4;1;3;1;6;4;2;1;2;2;3
3;25;2;1;3;1;2;2;4;3;3;1;1
3;26;1;2;3;1;6;99;99;2;4;2;2
3;19;1;1;3;1;4;3;2;2;3;2;1
3;49;4;1;3;1;2;4;2;1;2;1;3
3;56;1;1;2;1;9;99;2;3;4;1;3
3;65;3;2;2;1;6;3;2;2;4;1;4
3;74;4;1;3;1;4;6;2;1;3;2;4
3;76;1;3;3;1;6;6;2;2;1;1;4
3;72;4;2;3;1;1;99;3;3;3;2;4
3;72;3;4;1;2;2;6;2;3;1;2;4
3;74;3;4;2;2;1;6;2;9;2;1;4
3;66;1;1;3;1;6;5;2;1;4;1;4
3;75;1;3;3;1;3;99;2;3;3;1;4
3;70;1;1;2;1;4;4;2;3;4;2;4
3;39;1;3;3;1;1;6;2;3;1;1;2
3;62;1;1;3;1;6;6;2;3;4;1;3
3;63;1;3;2;1;2;6;2;3;3;2;3
3;74;1;3;3;1;2;6;2;2;4;1;4
3;76;4;2;1;1;6;1;4;2;1;1;4
3;22;2;2;3;1;2;3;3;2;1;2;1
3;37;3;4;1;2;6;6;2;2;1;1;2
3;21;2;2;3;1;6;6;99;2;1;2;1
3;23;1;2;3;1;6;99;2;2;1;2;1
3;73;1;1;3;1;6;99;2;2;3;1;4
3;52;1;3;2;1;3;6;2;2;4;2;3
3;20;1;1;2;1;4;5;2;3;1;2;1
3;65;1;3;3;1;3;6;2;1;2;1;4
3;71;4;2;3;1;6;99;2;1;3;1;4
3;78;1;1;3;1;3;6;2;3;1;1;4
3;79;1;3;3;1;4;6;2;3;4;1;4
3;26;3;4;3;1;6;6;99;3;4;1;2
3;71;1;3;3;1;4;6;2;1;3;2;4
3;45;1;3;3;1;3;1;1;3;1;2;3
3;82;1;1;2;1;6;6;2;9;2;1;4
3;72;1;3;1;2;2;6;2;1;4;2;4
3;18;1;1;3;1;6;4;2;2;2;2;1
3;27;1;1;3;1;1;3;4;2;1;1;2
3;81;1;3;3;1;1;5;2;2;4;2;4
3;70;1;1;3;1;1;6;2;3;3;2;4
3;72;4;1;3;1;6;6;3;1;4;2;4
3;75;2;2;3;1;9;99;99;9;1;2;4
3;61;1;1;2;1;1;6;2;3;4;2;3
3;55;4;2;3;1;9;99;99;1;2;2;3
3;36;2;2;3;1;2;3;3;1;3;2;2
3;44;1;2;3;1;6;5;2;2;4;2;2
3;76;3;4;3;1;6;99;4;2;3;1;4
3;33;2;1;2;1;3;3;2;2;1;1;2
3;82;1;1;3;1;9;99;2;3;3;1;4
3;81;1;1;2;1;6;6;2;3;3;1;4
3;56;1;1;3;1;1;99;2;2;3;2;3
3;44;2;2;2;1;9;99;2;9;4;2;2
3;66;1;1;3;1;2;5;2;3;2;1;4
3;38;1;1;3;1;1;5;2;3;3;1;2
3;76;2;1;2;1;6;99;2;2;4;2;4
3;79;1;1;3;1;3;6;2;2;2;1;4
3;72;4;2;1;2;9;99;99;2;1;1;4
3;71;1;1;3;1;6;4;99;2;3;2;4
3;24;1;1;2;1;1;5;2;1;1;2;1
3;28;1;1;3;2;3;4;3;3;2;1;2
3;56;3;4;3;1;6;6;3;1;1;1;3
3;21;2;2;2;2;9;2;99;3;3;1;1
3;31;1;1;2;1;6;4;3;2;1;2;2
3;70;4;1;2;1;1;4;2;1;2;1;4
3;74;3;1;2;1;1;6;2;3;1;1;4
3;85;1;1;3;1;1;2;1;2;2;1;4
3;73;1;1;2;1;1;5;2;2;3;2;4
3;29;3;4;3;1;1;5;2;1;1;2;2
3;75;1;2;2;1;6;4;2;3;4;1;4
3;70;1;1;2;1;6;6;3;3;4;2;4
3;30;1;3;3;1;9;6;4;2;4;1;2
3;19;1;1;3;1;6;99;2;9;2;1;1
3;61;3;4;1;1;4;99;3;9;3;1;3
3;62;1;1;2;1;1;6;2;2;2;2;3
3;70;3;4;1;1;6;6;2;3;1;1;4
3;73;1;1;2;1;4;3;2;3;4;1;4
3;19;1;1;3;1;1;4;1;2;1;1;1
3;78;1;1;2;1;1;3;2;3;1;2;4
3;60;4;1;2;1;3;99;2;1;4;1;3
3;51;2;2;3;1;6;4;2;3;4;1;3
3;59;1;3;3;1;6;6;2;3;4;1;3
3;75;3;2;2;1;6;99;2;3;1;1;4
3;84;1;1;3;1;4;6;2;3;2;1;4
3;76;4;2;3;1;9;99;3;2;1;2;4
3;35;2;1;1;1;6;3;2;3;4;1;2
3;76;3;4;2;1;3;2;99;1;1;1;4
3;35;2;2;2;2;9;99;2;2;1;2;2
3;76;1;3;2;1;6;6;2;1;1;2;4
3;24;2;1;1;1;6;99;3;1;1;2;1
3;22;1;1;2;1;3;3;2;1;1;1;1
3;37;3;4;2;2;6;99;99;9;3;2;2
3;63;2;2;3;1;4;2;3;3;2;1;3
3;78;2;1;3;1;1;4;2;2;1;1;4
3;27;1;1;3;1;2;99;3;1;2;2;2
3;73;2;2;2;1;2;2;2;3;4;2;4
3;61;1;1;2;1;6;99;2;9;4;2;3
3;26;1;1;3;1;6;5;2;3;2;2;2
3;84;2;2;3;1;6;2;2;2;2;1;4
3;34;2;1;2;1;6;99;2;2;2;2;2
3;55;2;2;1;2;9;99;99;2;1;1;3
3;71;1;2;3;1;6;5;2;2;1;1;4
3;74;2;2;3;2;1;2;3;2;2;2;4
3;71;4;2;3;1;9;99;99;9;3;2;4
3;73;4;2;2;1;6;99;4;3;1;2;4
3;77;1;1;1;1;3;4;2;2;1;1;4
3;71;1;1;2;1;1;5;2;3;3;2;4
3;72;2;1;3;1;6;6;2;2;3;1;4
3;19;2;2;2;1;6;99;2;1;3;2;1
3;77;1;1;1;1;2;1;2;3;4;1;4
3;22;2;1;2;2;1;4;2;2;3;1;1
3;55;1;1;3;1;3;6;2;2;3;1;3
3;22;1;1;3;1;4;6;99;2;3;2;1
3;37;1;1;3;1;2;5;2;3;4;2;2
3;74;2;2;3;1;1;2;4;2;2;2;4
3;75;1;1;3;1;4;6;2;2;3;2;4
3;58;1;1;3;1;3;6;2;3;3;1;3
3;43;2;2;1;2;9;1;5;1;3;2;2
3;53;2;1;3;1;3;5;2;3;4;1;3
3;48;1;1;3;1;6;6;2;1;1;1;3
3;30;1;1;3;1;6;5;2;2;3;2;2
3;71;1;1;3;1;6;5;2;3;3;2;4
3;75;1;1;3;1;9;99;4;2;3;2;4
3;74;1;2;3;1;4;99;3;3;3;2;4
3;50;2;2;3;1;9;5;3;1;3;1;3
3;69;1;1;3;1;2;5;2;3;2;1;4
3;57;1;1;3;1;9;99;99;1;3;1;3
3;73;1;3;3;1;2;6;3;3;4;1;4
3;35;1;1;3;1;9;5;99;2;1;2;2
3;70;1;1;3;1;6;5;3;2;1;1;4
3;61;1;1;3;1;4;6;2;3;2;2;3
3;18;4;2;3;2;6;99;99;1;3;2;1
3;75;1;1;3;1;4;6;4;1;4;1;4
3;19;1;1;3;1;6;5;2;2;1;2;1
3;79;3;4;1;1;9;99;99;9;3;1;4
3;61;1;1;3;1;9;2;2;1;2;2;3
3;72;1;1;3;1;6;6;2;3;3;1;4
3;40;2;2;2;1;4;2;2;2;3;1;2
3;65;1;3;3;1;6;6;2;1;2;2;4
3;73;4;2;3;1;2;99;2;1;4;2;4
3;74;2;2;1;2;1;2;5;2;3;1;4
3;71;1;1;3;1;6;4;2;3;3;1;4
3;71;1;1;3;1;6;5;2;2;4;2;4
3;63;3;4;2;1;6;99;2;3;1;1;3
3;71;1;3;3;1;2;6;2;3;4;1;4
3;38;3;4;1;1;9;4;2;3;2;2;2
3;76;1;3;3;1;6;6;2;1;3;1;4
3;76;4;2;2;1;4;99;99;2;1;2;4
3;62;2;2;3;1;1;1;5;2;1;2;3
3;28;4;2;3;1;6;99;2;2;3;2;2
3;81;1;1;2;1;2;99;4;3;2;1;4
3;31;4;2;3;2;4;99;99;1;1;1;2
3;74;4;2;3;1;6;99;2;2;4;2;4
3;69;2;1;3;2;1;1;4;3;1;1;4
3;56;2;2;2;1;9;99;2;2;3;1;3
3;59;1;3;2;2;1;5;2;1;3;2;3
3;61;1;3;2;1;6;6;2;1;3;1;3
3;17;4;2;2;1;6;3;2;1;4;2;1
3;50;3;4;2;1;1;99;2;2;3;1;3
3;62;1;1;2;1;2;3;2;1;1;2;3
3;77;4;1;3;1;6;5;2;2;2;2;4
3;73;1;1;3;1;6;5;2;3;3;1;4
3;73;1;1;3;1;6;5;2;3;4;1;4
3;37;2;1;2;2;6;4;2;1;3;2;2
3;77;1;1;3;1;9;99;2;3;2;2;4
3;74;4;2;2;1;1;99;2;2;4;2;4
3;56;1;1;3;1;6;4;2;1;3;1;3
3;75;4;2;2;1;6;1;4;3;4;2;4
3;50;1;2;2;1;9;4;2;2;3;1;3
3;83;4;1;2;1;2;4;2;2;3;1;4
3;63;1;1;2;1;9;99;99;3;3;1;3
3;68;1;1;2;1;1;5;2;1;3;2;4
3;58;1;1;1;2;3;99;2;2;4;1;3
3;56;3;4;2;1;1;6;2;3;2;1;3
3;71;1;3;3;1;3;6;2;1;3;2;4
3;82;1;1;3;2;2;2;2;1;4;2;4
3;36;2;2;2;1;1;99;99;2;3;1;2
3;81;4;1;2;1;2;5;2;2;3;2;4
3;31;2;1;3;1;6;3;2;1;3;2;2
3;71;2;1;3;1;1;2;3;3;3;2;4
3;23;1;1;3;1;6;99;4;3;4;2;1
3;37;1;1;3;1;6;5;2;1;1;1;2
3;41;1;3;3;1;6;6;2;3;2;2;2
